idx,tt_abstract,tt_add,tt_add_assign,tt_and,tt_assign,tt_at,tt_bang,tt_bitand,tt_bitor,tt_boolean,tt_break,tt_byte,tt_caret,tt_case,tt_catch,tt_charliteral,tt_class,tt_colon,tt_comma,tt_dec,tt_default,tt_div,tt_div_assign,tt_dot,tt_double,tt_ellipsis,tt_else,tt_enum,tt_equal,tt_extends,tt_false,tt_final,tt_finally,tt_float,tt_floatliteral,tt_for,tt_ge,tt_gt,tt_identifier,tt_if,tt_implements,tt_import,tt_inc,tt_instanceof,tt_int,tt_intliteral,tt_lbrace,tt_lbrack,tt_le,tt_long,tt_lparen,tt_lshift,tt_lshift_assign,tt_lt,tt_mod,tt_mod_assign,tt_mul,tt_mul_assign,tt_multicomment,tt_new,tt_notequal,tt_nullliteral,tt_or,tt_package,tt_private,tt_public,tt_question,tt_rbrace,tt_rbrack,tt_return,tt_rparen,tt_rshift,tt_rshift_assign,tt_semi,tt_singlecomment,tt_static,tt_stringliteral,tt_sub,tt_sub_assign,tt_switch,tt_this,tt_throw,tt_throws,tt_tilde,tt_true,tt_try,tt_ushift,tt_void,tt_while,tv_abstract,tv_add,tv_add_assign,tv_and,tv_assign,tv_at,tv_bang,tv_bitand,tv_bitor,tv_boolean,tv_break,tv_byte,tv_caret,tv_case,tv_catch,tv_charliteral,tv_class,tv_colon,tv_comma,tv_dec,tv_default,tv_div,tv_div_assign,tv_dot,tv_double,tv_ellipsis,tv_else,tv_enum,tv_equal,tv_extends,tv_false,tv_final,tv_finally,tv_float,tv_floatliteral,tv_for,tv_ge,tv_gt,tv_identifier,tv_if,tv_implements,tv_import,tv_inc,tv_instanceof,tv_int,tv_intliteral,tv_lbrace,tv_lbrack,tv_le,tv_long,tv_lparen,tv_lshift,tv_lshift_assign,tv_lt,tv_mod,tv_mod_assign,tv_mul,tv_mul_assign,tv_multicomment,tv_new,tv_notequal,tv_nullliteral,tv_or,tv_package,tv_private,tv_public,tv_question,tv_rbrace,tv_rbrack,tv_return,tv_rparen,tv_rshift,tv_rshift_assign,tv_semi,tv_singlecomment,tv_static,tv_stringliteral,tv_sub,tv_sub_assign,tv_switch,tv_this,tv_throw,tv_throws,tv_tilde,tv_true,tv_try,tv_ushift,tv_void,tv_while,label
826,0,0,0,0,0.421933395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352029111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736617926,0,0,0,0,0,0,0,0,0,0,0,0.219921355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219007635,0,0,0.243129593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,0,0,0,0,0.329610782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275002149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575439663,0,0,0,0,0,0,0,0,0,0,0.461932052,0.343601386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342173806,0,0,0.189930771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,0,0,0,0,0.343134394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369833638,0,0,0,0,0.286285222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748811745,0,0,0,0,0,0,0,0,0,0,0,0.17884951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178106434,0,0,0.197723447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482729178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505053353,0,0,0,0,0,0,0.468616256,0,0,0,0,0.301572942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30031998,0,0,0.333397849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578198306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604937523,0,0,0,0,0,0,0,0,0,0,0,0.361214884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359714125,0,0,0.199666894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267326363,0,0,0,0,0.413870343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433010089,0,0,0,0,0,0,0,0,0,0,0,0.258555113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257480879,0,0,0.14292018,0,0,0.645117734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
832,0,0.369099151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290859898,0,0,0,0,0.45030458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588911569,0,0,0,0,0,0,0.218569807,0,0,0,0,0.281316488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280147687,0,0,0.155501869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482729178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505053353,0,0,0,0,0,0,0.468616256,0,0,0,0,0.301572942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30031998,0,0,0.333397849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482729178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505053353,0,0,0,0,0,0,0.468616256,0,0,0,0,0.301572942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30031998,0,0,0.333397849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251834232,0,0.154239373,0,0,0,0,0.716372694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499667927,0,0,0,0,0,0,0,0,0,0,0,0.149178622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148558822,0,0,0.0824607,0.253322591,0,0.186106888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415994184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435232149,0,0,0,0,0,0,0,0,0,0,0,0.259881929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258802183,0,0,0.287307195,0,0,0.648428257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274511523,0,0,0,0,0,0,0.509413753,0,0,0,0,0.327827732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652931376,0,0,0.3624233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
838,0,0.211611413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833776964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472687548,0,0,0,0,0,0,0.125310138,0,0,0,0,0.080641989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080306941,0,0,0.089152115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836012466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473954906,0,0,0,0,0,0,0.125646116,0,0,0,0,0.080858204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080522258,0,0,0.089391148,0,0,0,0.199123824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
840,0,0,0,0,0.347010862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289519452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605816995,0,0,0,0,0,0,0,0,0,0,0,0.180870014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180118543,0,0,0.399914349,0,0,0.451286583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
841,0,0.469707335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555212713,0,0,0,0,0.143261887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449661424,0,0,0,0,0,0,0.41722058,0,0,0,0,0.08949927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089127422,0,0,0.098944102,0,0,0,0.220403568,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
842,0,0.469707335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555212713,0,0,0,0,0.143261887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449661424,0,0,0,0,0,0,0.41722058,0,0,0,0,0.08949927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089127422,0,0,0.098944102,0,0,0,0.220403568,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
843,0,0.469707335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555212713,0,0,0,0,0.143261887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449661424,0,0,0,0,0,0,0.41722058,0,0,0,0,0.08949927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089127422,0,0,0.098944102,0,0,0,0.220403568,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704617647,0,0,0,0,0.181812937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475552534,0,0,0,0,0,0,0.35299502,0,0,0,0,0.113583071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113111161,0,0,0.12556946,0,0,0,0.279713054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806080935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544030982,0,0,0,0,0,0,0,0,0,0,0,0.129938766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129398902,0,0,0.143651167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,0,0,0,0,0.116105318,0,0,0,0,0,0,0,0,0,0,0,0.408642729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152023861,0,0,0,0,0,0,0,0,0,0,0,0.060516752,0,0,0.62246219,0,0,0,0,0,0.169245602,0,0,0,0,0,0,0.366628513,0,0,0,0.06026532,0.483869296,0,0.066903068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,0,0,0,0,0.213015468,0,0,0,0,0,0,0,0,0,0,0,0.374863202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37188574,0,0,0,0,0,0,0,0,0,0,0,0.111028544,0,0,0.571007761,0,0,0,0,0,0,0,0,0,0,0,0,0.336321996,0,0,0,0.110567247,0.443871335,0,0.122745355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,0,0.297816629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623013861,0,0,0,0,0,0,0,0.363339205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380142101,0,0,0,0,0,0,0,0,0,0,0,0.340480578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339065964,0,0,0.125470466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,0,0.439164234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140140608,0,0,0,0,0,0,0,0,0,0,0,0.167359014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166663678,0,0,0.185020363,0,0,0.835150902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
850,0,0.439164234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140140608,0,0,0,0,0,0,0,0,0,0,0,0.167359014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166663678,0,0,0.185020363,0,0,0.835150902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262956665,0,0,0,0,0,0,0,0,0,0,0,0.314028665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312723952,0,0,0.34716802,0,0,0.783529122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423198716,0,0,0,0,0,0,0,0,0,0,0,0.505393266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50329348,0,0,0.558727274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,0,0,0.897664834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367773739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242776279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767408979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466137851,0,0,0,0,0,0,0.288338876,0,0,0,0,0.185557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184786432,0,0,0.205139194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
855,0,0,0,0,0.527959256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691289651,0,0,0,0,0,0,0,0,0,0,0,0.275184463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274041139,0,0,0.304224602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,0,0,0,0,0.207086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345553594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632684466,0,0,0,0,0,0,0.167725548,0,0,0,0,0.323813907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322468539,0.431515795,0,0.119328632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,0,0,0,0,0.21102096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528179484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644706467,0,0,0,0,0,0,0.170912597,0,0,0,0,0.329966881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328595949,0,0,0.121596064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333338424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697507821,0,0,0,0,0,0,0,0,0,0,0,0.208244817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20737961,0,0,0.230220833,0,0,0,0.512829891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
